Date,Open,High,Low,Close,Volume,High_Vol_Flag,Daily_Return,SMA_20,SMA_50,Volatility_20d,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,Daily_Return_Pct,Normalised_Price,Drawdown,Drawdown_Pct,Ticker
2013-12-05,140.14,143.35,139.5,140.48,9285611.0,False,0.011011155091759539,130.763,156.44899999999998,0.82399024713702,51.022739537681865,-5.588334978699834,-8.894092004416802,3.305757025716968,148.13730419659362,113.38869580340639,1.101115509175954,826.3529411764706,-0.27351709158607856,-27.351709158607857,TSLA
2013-12-06,141.51,142.49,136.3,137.36,7905100.0,False,-0.02220956719817746,130.7335,155.3782,0.8267765419967072,48.61048061966045,-4.836811589296417,-8.082635921392725,3.2458243320963085,148.0583568308805,113.40864316911949,-2.220956719817746,808.0,-0.28965196255882497,-28.965196255882496,TSLA
2013-12-09,137.0,141.7,134.21,141.6,9050592.0,False,0.030867792661618987,130.5785,154.34279999999998,0.81530198382999,51.936118322943535,-3.854657234757582,-7.237040184065697,3.3823829493081154,147.42613206850655,113.73086793149345,3.0867792661618987,832.9411764705881,-0.26772508662150285,-26.772508662150287,TSLA
2013-12-10,140.05,145.87,139.86,142.19,10735120.0,False,0.004166666666666652,130.79799999999997,153.32659999999998,0.795510422296237,52.39775325943995,-2.99416983750055,-6.388466114752668,3.394296277252118,148.14866278121235,113.44733721878758,0.4166666666666652,836.4117647058823,-0.26467394114909243,-26.467394114909244,TSLA
2013-12-11,141.88,143.05,139.49,139.65,7132691.0,False,-0.017863422181587985,130.8455,152.5006,0.7986651904490568,50.16398436475446,-2.4884982887948865,-5.608472549561112,3.1199742607662255,148.2921844686132,113.39881553138679,-1.7863422181587985,821.4705882352941,-0.2778093809794694,-27.78093809794694,TSLA
2013-12-12,139.8,148.24,138.53,147.47,10760862.0,False,0.05599713569638376,131.339,151.9838,0.8205935581803767,56.335748411023005,-1.4401402573155906,-4.774806091112008,3.334665833796417,150.0990761978023,112.57892380219769,5.599713569638376,867.470588235294,-0.23736877488752137,-23.736877488752135,TSLA
2013-12-13,148.05,151.8,147.32,147.65,10597604.0,False,0.0012205872380823823,131.94899999999998,151.31719999999999,0.8172334259404344,56.46938066149237,-0.588006298096019,-3.93744613250881,3.349439834412791,152.01952607287822,111.87847392712173,0.12205872380823823,868.5294117647059,-0.23643791694678595,-23.643791694678594,TSLA
2013-12-16,148.5,150.43,146.1,147.94,6669377.0,False,0.0019641043007110337,133.267,150.6146,0.7115503271611917,56.69930782228791,0.10945485283775724,-3.128065935439497,3.237520788277254,153.9239831190067,112.6100168809933,0.19641043007110337,870.2352941176471,-0.2349382013756012,-23.49382013756012,TSLA
2013-12-17,146.9,154.63,146.32,152.46,10481691.0,False,0.030552926862241536,134.5855,150.1692,0.7087114040130843,60.22564395900242,1.0152212263290892,-2.29940850308578,3.314629729414869,156.63315219628612,112.53784780371386,3.0552926862241536,896.8235294117648,-0.211563324197135,-21.1563324197135,TSLA
2013-12-18,152.24,154.9,145.95,147.98,11572546.0,False,-0.02938475665748408,135.929,149.7532,0.7001220328178042,55.40911327267403,1.3559188554025354,-1.5683430313881168,2.924261886790652,157.7931440671583,114.06485593284171,-2.938475665748408,870.4705882352939,-0.23473134405543783,-23.47313440554378,TSLA
